recording_file,peak_sample,window_start,window_end,peak_timestamp,window_start_time,window_end_time,presence_prob,length_cm,weight_g
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5737,5718,5756,2025-10-28 12:20:46.899,2025-10-28 12:20:46.416,2025-10-28 12:20:47.362,0.984,31.56,586.5
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5815,5796,5834,2025-10-28 12:20:48.847,2025-10-28 12:20:48.372,2025-10-28 12:20:49.310,0.9697,33.2,677.5
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,5901,5882,5920,2025-10-28 12:20:50.991,2025-10-28 12:20:50.511,2025-10-28 12:20:51.473,0.9812,30.43,585.6
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6047,6028,6066,2025-10-28 12:20:54.654,2025-10-28 12:20:54.175,2025-10-28 12:20:55.119,0.976,31.58,578.4
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6143,6124,6162,2025-10-28 12:20:57.054,2025-10-28 12:20:56.575,2025-10-28 12:20:57.533,0.9815,33.14,652.2
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6207,6188,6226,2025-10-28 12:20:58.653,2025-10-28 12:20:58.173,2025-10-28 12:20:59.133,0.9764,33.06,614.9
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6289,6270,6308,2025-10-28 12:21:00.701,2025-10-28 12:21:00.237,2025-10-28 12:21:01.180,0.9868,31.66,594.4
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6343,6324,6362,2025-10-28 12:21:02.059,2025-10-28 12:21:01.579,2025-10-28 12:21:02.524,0.9638,31.2,577.3
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6427,6408,6446,2025-10-28 12:21:04.155,2025-10-28 12:21:03.676,2025-10-28 12:21:04.636,0.9793,33.02,582.9
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6483,6464,6502,2025-10-28 12:21:05.563,2025-10-28 12:21:05.083,2025-10-28 12:21:06.027,0.9517,32.28,515.3
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6691,6672,6710,2025-10-28 12:21:10.761,2025-10-28 12:21:10.281,2025-10-28 12:21:11.241,0.9821,32.68,619.8
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6751,6732,6770,2025-10-28 12:21:12.265,2025-10-28 12:21:11.785,2025-10-28 12:21:12.745,0.9786,33.43,652.6
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6771,6752,6790,2025-10-28 12:21:12.762,2025-10-28 12:21:12.297,2025-10-28 12:21:13.241,0.7322,31.2,550.8
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6833,6814,6852,2025-10-28 12:21:14.313,2025-10-28 12:21:13.859,2025-10-28 12:21:14.793,0.9873,30.91,556.3
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6905,6886,6924,2025-10-28 12:21:16.121,2025-10-28 12:21:15.640,2025-10-28 12:21:16.600,0.9825,33.96,661.4
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,6925,6906,6944,2025-10-28 12:21:16.617,2025-10-28 12:21:16.152,2025-10-28 12:21:17.096,0.9459,31.56,606.5
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7033,7014,7052,2025-10-28 12:21:19.359,2025-10-28 12:21:18.881,2025-10-28 12:21:19.800,0.9755,30.85,547.8
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7113,7094,7132,2025-10-28 12:21:21.359,2025-10-28 12:21:20.884,2025-10-28 12:21:21.798,0.9826,33.25,707.5
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7227,7208,7246,2025-10-28 12:21:24.181,2025-10-28 12:21:23.701,2025-10-28 12:21:24.662,0.9869,31.44,516.4
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7325,7306,7344,2025-10-28 12:21:26.629,2025-10-28 12:21:26.150,2025-10-28 12:21:27.109,0.9802,31.72,648.4
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7425,7406,7444,2025-10-28 12:21:29.141,2025-10-28 12:21:28.660,2025-10-28 12:21:29.604,0.9845,31.66,616.2
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7507,7488,7526,2025-10-28 12:21:31.188,2025-10-28 12:21:30.708,2025-10-28 12:21:31.667,0.9896,35.4,703.2
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7615,7596,7634,2025-10-28 12:21:33.893,2025-10-28 12:21:33.405,2025-10-28 12:21:34.393,0.9796,31.54,599.5
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7703,7684,7722,2025-10-28 12:21:36.099,2025-10-28 12:21:35.619,2025-10-28 12:21:36.563,0.9849,33.75,739.5
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7809,7790,7828,2025-10-28 12:21:38.753,2025-10-28 12:21:38.274,2025-10-28 12:21:39.218,0.9811,31.35,593.3
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,7913,7894,7932,2025-10-28 12:21:41.345,2025-10-28 12:21:40.893,2025-10-28 12:21:41.826,0.9743,33.2,579.6
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,8067,8048,8086,2025-10-28 12:21:45.201,2025-10-28 12:21:44.720,2025-10-28 12:21:45.680,0.9833,31.5,601.4
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,8141,8122,8160,2025-10-28 12:21:47.055,2025-10-28 12:21:46.576,2025-10-28 12:21:47.535,0.978,32.06,567.8
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,8301,8282,8320,2025-10-28 12:21:51.053,2025-10-28 12:21:50.591,2025-10-28 12:21:51.534,0.9881,31.26,525.5
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,8501,8482,8520,2025-10-28 12:21:56.061,2025-10-28 12:21:55.598,2025-10-28 12:21:56.538,0.9722,31.13,570.8
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,8597,8578,8616,2025-10-28 12:21:58.460,2025-10-28 12:21:57.997,2025-10-28 12:21:58.950,0.9891,30.86,430.9
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,8673,8654,8692,2025-10-28 12:22:00.407,2025-10-28 12:21:59.899,2025-10-28 12:22:00.844,0.9766,34.58,671.7
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,8759,8740,8778,2025-10-28 12:22:02.522,2025-10-28 12:22:02.044,2025-10-28 12:22:03.000,0.9848,31.37,546.2
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,8905,8886,8924,2025-10-28 12:22:06.170,2025-10-28 12:22:05.706,2025-10-28 12:22:06.651,0.9812,31.41,574.5
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9003,8984,9022,2025-10-28 12:22:08.634,2025-10-28 12:22:08.154,2025-10-28 12:22:09.097,0.9703,32.19,561.2
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9087,9068,9106,2025-10-28 12:22:10.729,2025-10-28 12:22:10.250,2025-10-28 12:22:11.209,0.9789,34.25,653.0
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9337,9318,9356,2025-10-28 12:22:16.983,2025-10-28 12:22:16.517,2025-10-28 12:22:17.472,0.9945,32.7,531.9
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9417,9398,9436,2025-10-28 12:22:18.982,2025-10-28 12:22:18.521,2025-10-28 12:22:19.462,0.9767,33.08,664.8
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9489,9470,9508,2025-10-28 12:22:20.791,2025-10-28 12:22:20.310,2025-10-28 12:22:21.271,0.982,31.92,575.9
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9555,9536,9574,2025-10-28 12:22:22.438,2025-10-28 12:22:21.973,2025-10-28 12:22:22.919,0.9636,33.0,639.3
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9633,9614,9652,2025-10-28 12:22:24.400,2025-10-28 12:22:23.926,2025-10-28 12:22:24.870,0.9853,31.94,607.8
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9693,9674,9712,2025-10-28 12:22:25.910,2025-10-28 12:22:25.428,2025-10-28 12:22:26.406,0.9572,33.42,644.7
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9767,9748,9786,2025-10-28 12:22:27.748,2025-10-28 12:22:27.269,2025-10-28 12:22:28.228,0.9781,31.44,553.9
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9829,9810,9848,2025-10-28 12:22:29.299,2025-10-28 12:22:28.819,2025-10-28 12:22:29.780,0.9737,33.83,601.3
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9913,9894,9932,2025-10-28 12:22:31.413,2025-10-28 12:22:30.934,2025-10-28 12:22:31.874,0.9792,32.76,559.1
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,9971,9952,9990,2025-10-28 12:22:32.850,2025-10-28 12:22:32.371,2025-10-28 12:22:33.331,0.9518,33.48,568.7
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10051,10032,10070,2025-10-28 12:22:34.850,2025-10-28 12:22:34.422,2025-10-28 12:22:35.330,0.9698,33.07,625.9
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10151,10132,10170,2025-10-28 12:22:37.361,2025-10-28 12:22:36.884,2025-10-28 12:22:37.841,0.9798,34.46,664.1
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10285,10266,10304,2025-10-28 12:22:40.705,2025-10-28 12:22:40.241,2025-10-28 12:22:41.185,0.987,30.71,550.2
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10509,10490,10528,2025-10-28 12:22:46.320,2025-10-28 12:22:45.839,2025-10-28 12:22:46.799,0.9823,33.89,638.9
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10641,10622,10660,2025-10-28 12:22:49.614,2025-10-28 12:22:49.150,2025-10-28 12:22:50.093,0.9857,31.05,566.8
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10707,10688,10726,2025-10-28 12:22:51.278,2025-10-28 12:22:50.799,2025-10-28 12:22:51.743,0.9772,32.78,641.3
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10787,10768,10806,2025-10-28 12:22:53.277,2025-10-28 12:22:52.798,2025-10-28 12:22:53.757,0.9819,33.11,618.5
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10839,10820,10858,2025-10-28 12:22:54.572,2025-10-28 12:22:54.094,2025-10-28 12:22:55.055,0.9613,33.85,564.5
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10915,10896,10934,2025-10-28 12:22:56.475,2025-10-28 12:22:55.998,2025-10-28 12:22:56.959,0.9801,32.44,590.8
ARDG_AQUA bream 680gr 33 sm  281025 1208003.csv,10969,10950,10988,2025-10-28 12:22:57.836,2025-10-28 12:22:57.355,2025-10-28 12:22:58.299,0.9775,32.99,640.3
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,19,0,38,2025-10-28 14:59:27.398,2025-10-28 14:59:26.934,2025-10-28 14:59:27.879,0.9783,31.85,566.4
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,91,72,110,2025-10-28 14:59:29.209,2025-10-28 14:59:28.726,2025-10-28 14:59:29.688,0.9826,29.21,542.5
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,171,152,190,2025-10-28 14:59:31.205,2025-10-28 14:59:30.725,2025-10-28 14:59:31.685,0.9758,32.33,652.5
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,241,222,260,2025-10-28 14:59:32.965,2025-10-28 14:59:32.484,2025-10-28 14:59:33.428,0.9651,31.73,537.0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,333,314,352,2025-10-28 14:59:35.268,2025-10-28 14:59:34.788,2025-10-28 14:59:35.732,0.9694,31.09,615.2
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,393,374,412,2025-10-28 14:59:36.772,2025-10-28 14:59:36.291,2025-10-28 14:59:37.235,0.9685,30.68,544.5
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,491,472,510,2025-10-28 14:59:39.213,2025-10-28 14:59:38.739,2025-10-28 14:59:39.700,0.972,31.12,588.6
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,557,538,576,2025-10-28 14:59:40.865,2025-10-28 14:59:40.386,2025-10-28 14:59:41.346,0.9607,31.15,525.3
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,669,650,688,2025-10-28 14:59:43.666,2025-10-28 14:59:43.200,2025-10-28 14:59:44.146,0.9906,32.86,609.7
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,751,732,770,2025-10-28 14:59:45.729,2025-10-28 14:59:45.250,2025-10-28 14:59:46.192,0.9778,32.22,628.8
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,839,820,858,2025-10-28 14:59:47.920,2025-10-28 14:59:47.457,2025-10-28 14:59:48.399,0.9715,32.09,587.6
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,905,886,924,2025-10-28 14:59:49.592,2025-10-28 14:59:49.104,2025-10-28 14:59:50.063,0.9807,31.71,532.3
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,991,972,1010,2025-10-28 14:59:51.726,2025-10-28 14:59:51.264,2025-10-28 14:59:52.206,0.9763,31.6,627.8
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1073,1054,1092,2025-10-28 14:59:53.790,2025-10-28 14:59:53.310,2025-10-28 14:59:54.255,0.9783,30.46,563.6
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1165,1146,1184,2025-10-28 14:59:56.113,2025-10-28 14:59:55.614,2025-10-28 14:59:56.557,0.9822,32.94,660.9
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1233,1214,1252,2025-10-28 14:59:57.789,2025-10-28 14:59:57.309,2025-10-28 14:59:58.269,0.9887,32.67,581.8
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1315,1296,1334,2025-10-28 14:59:59.836,2025-10-28 14:59:59.373,2025-10-28 15:00:00.315,0.9678,29.72,576.1
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1373,1354,1392,2025-10-28 15:00:01.292,2025-10-28 15:00:00.828,2025-10-28 15:00:01.771,0.9739,31.02,465.1
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1445,1426,1464,2025-10-28 15:00:03.112,2025-10-28 15:00:02.620,2025-10-28 15:00:03.577,0.9853,32.33,647.5
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1505,1486,1524,2025-10-28 15:00:04.603,2025-10-28 15:00:04.122,2025-10-28 15:00:05.083,0.9807,30.42,496.4
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1585,1566,1604,2025-10-28 15:00:06.601,2025-10-28 15:00:06.122,2025-10-28 15:00:07.081,0.9777,31.05,572.0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1661,1642,1680,2025-10-28 15:00:08.505,2025-10-28 15:00:08.049,2025-10-28 15:00:08.986,0.9658,32.13,618.1
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1743,1724,1762,2025-10-28 15:00:10.555,2025-10-28 15:00:10.098,2025-10-28 15:00:11.048,0.9828,30.67,540.3
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1843,1824,1862,2025-10-28 15:00:13.065,2025-10-28 15:00:12.586,2025-10-28 15:00:13.547,0.984,32.23,625.8
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1931,1912,1950,2025-10-28 15:00:15.256,2025-10-28 15:00:14.792,2025-10-28 15:00:15.736,0.7888,33.42,627.7
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,1951,1932,1970,2025-10-28 15:00:15.768,2025-10-28 15:00:15.288,2025-10-28 15:00:16.231,0.9736,30.71,544.9
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2035,2016,2054,2025-10-28 15:00:17.863,2025-10-28 15:00:17.383,2025-10-28 15:00:18.342,0.9873,33.15,679.8
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2055,2036,2074,2025-10-28 15:00:18.358,2025-10-28 15:00:17.894,2025-10-28 15:00:18.838,0.6714,28.41,450.8
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2121,2102,2140,2025-10-28 15:00:20.035,2025-10-28 15:00:19.545,2025-10-28 15:00:20.502,0.8527,30.32,618.6
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2141,2122,2160,2025-10-28 15:00:20.534,2025-10-28 15:00:20.037,2025-10-28 15:00:20.998,0.9772,32.27,688.5
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2227,2208,2246,2025-10-28 15:00:22.681,2025-10-28 15:00:22.205,2025-10-28 15:00:23.143,0.9779,33.64,553.8
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2317,2298,2336,2025-10-28 15:00:24.917,2025-10-28 15:00:24.452,2025-10-28 15:00:25.396,0.97,32.52,579.5
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2401,2382,2420,2025-10-28 15:00:27.029,2025-10-28 15:00:26.553,2025-10-28 15:00:27.503,0.9857,28.21,413.9
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2483,2464,2502,2025-10-28 15:00:29.078,2025-10-28 15:00:28.607,2025-10-28 15:00:29.563,0.9826,30.84,579.4
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2551,2532,2570,2025-10-28 15:00:30.786,2025-10-28 15:00:30.307,2025-10-28 15:00:31.251,0.9798,31.25,571.4
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2633,2614,2652,2025-10-28 15:00:32.834,2025-10-28 15:00:32.355,2025-10-28 15:00:33.313,0.9837,32.01,688.9
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2711,2692,2730,2025-10-28 15:00:34.786,2025-10-28 15:00:34.306,2025-10-28 15:00:35.265,0.9743,32.21,570.5
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2787,2768,2806,2025-10-28 15:00:36.691,2025-10-28 15:00:36.208,2025-10-28 15:00:37.166,0.9817,34.49,669.3
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2883,2864,2902,2025-10-28 15:00:39.095,2025-10-28 15:00:38.624,2025-10-28 15:00:39.572,0.9721,31.05,533.4
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,2971,2952,2990,2025-10-28 15:00:41.296,2025-10-28 15:00:40.816,2025-10-28 15:00:41.776,0.9777,33.47,664.7
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3045,3026,3064,2025-10-28 15:00:43.152,2025-10-28 15:00:42.671,2025-10-28 15:00:43.611,0.9819,30.29,573.1
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3129,3110,3148,2025-10-28 15:00:45.247,2025-10-28 15:00:44.767,2025-10-28 15:00:45.726,0.9829,33.98,696.1
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3199,3180,3218,2025-10-28 15:00:47.006,2025-10-28 15:00:46.547,2025-10-28 15:00:47.486,0.9687,32.03,607.9
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3281,3262,3300,2025-10-28 15:00:49.060,2025-10-28 15:00:48.566,2025-10-28 15:00:49.538,0.9732,32.38,632.2
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3355,3336,3374,2025-10-28 15:00:50.909,2025-10-28 15:00:50.428,2025-10-28 15:00:51.389,0.9764,29.29,507.0
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3451,3432,3470,2025-10-28 15:00:53.307,2025-10-28 15:00:52.828,2025-10-28 15:00:53.788,0.7861,31.78,559.9
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3503,3484,3522,2025-10-28 15:00:54.618,2025-10-28 15:00:54.139,2025-10-28 15:00:55.079,0.9813,31.58,530.2
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3601,3582,3620,2025-10-28 15:00:57.080,2025-10-28 15:00:56.582,2025-10-28 15:00:57.567,0.9727,31.61,597.8
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3657,3638,3676,2025-10-28 15:00:58.474,2025-10-28 15:00:57.994,2025-10-28 15:00:58.939,0.9388,31.52,474.6
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3737,3718,3756,2025-10-28 15:01:00.473,2025-10-28 15:00:59.994,2025-10-28 15:01:00.938,0.9839,32.32,706.5
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3807,3788,3826,2025-10-28 15:01:02.218,2025-10-28 15:01:01.754,2025-10-28 15:01:02.698,0.9814,29.14,487.4
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3883,3864,3902,2025-10-28 15:01:04.121,2025-10-28 15:01:03.641,2025-10-28 15:01:04.605,0.9709,33.01,665.7
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,3945,3926,3964,2025-10-28 15:01:05.673,2025-10-28 15:01:05.208,2025-10-28 15:01:06.152,0.9675,32.19,581.7
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,4027,4008,4046,2025-10-28 15:01:07.736,2025-10-28 15:01:07.256,2025-10-28 15:01:08.195,0.9747,34.05,662.6
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,4171,4152,4190,2025-10-28 15:01:11.334,2025-10-28 15:01:10.855,2025-10-28 15:01:11.814,0.973,33.08,677.2
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,4263,4244,4282,2025-10-28 15:01:13.639,2025-10-28 15:01:13.158,2025-10-28 15:01:14.128,0.9708,34.1,606.1
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,4357,4338,4376,2025-10-28 15:01:15.988,2025-10-28 15:01:15.510,2025-10-28 15:01:16.470,0.9793,32.61,603.7
ARDG_AQUA bream 800gr 36cm  281025 1453002.csv,4451,4432,4470,2025-10-28 15:01:18.341,2025-10-28 15:01:17.856,2025-10-28 15:01:18.820,0.9785,32.27,654.8
ARDG_AQUA bream150gr21cm  281025 1548002.csv,393,374,412,2025-10-28 15:53:47.578,2025-10-28 15:53:47.103,2025-10-28 15:53:48.057,0.9716,26.34,336.4
ARDG_AQUA bream150gr21cm  281025 1548002.csv,853,834,872,2025-10-28 15:53:59.094,2025-10-28 15:53:58.615,2025-10-28 15:53:59.592,0.8721,25.93,414.6
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1001,982,1020,2025-10-28 15:54:02.805,2025-10-28 15:54:02.325,2025-10-28 15:54:03.269,0.6275,30.85,473.7
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1151,1132,1170,2025-10-28 15:54:06.548,2025-10-28 15:54:06.126,2025-10-28 15:54:07.028,0.9684,30.38,474.0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1239,1220,1258,2025-10-28 15:54:08.757,2025-10-28 15:54:08.277,2025-10-28 15:54:09.231,0.9424,28.58,480.9
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1399,1380,1418,2025-10-28 15:54:12.754,2025-10-28 15:54:12.292,2025-10-28 15:54:13.234,0.9023,28.92,431.4
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1523,1504,1542,2025-10-28 15:54:15.857,2025-10-28 15:54:15.393,2025-10-28 15:54:16.337,0.9534,27.09,317.9
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1663,1644,1682,2025-10-28 15:54:19.376,2025-10-28 15:54:18.896,2025-10-28 15:54:19.839,0.9348,25.74,333.0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1827,1808,1846,2025-10-28 15:54:23.471,2025-10-28 15:54:23.007,2025-10-28 15:54:23.952,0.946,29.39,490.9
ARDG_AQUA bream150gr21cm  281025 1548002.csv,1933,1914,1952,2025-10-28 15:54:26.125,2025-10-28 15:54:25.666,2025-10-28 15:54:26.606,0.9469,27.66,443.7
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2011,1992,2030,2025-10-28 15:54:28.076,2025-10-28 15:54:27.597,2025-10-28 15:54:28.556,0.9376,27.53,368.5
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2099,2080,2118,2025-10-28 15:54:30.284,2025-10-28 15:54:29.804,2025-10-28 15:54:30.767,0.6794,30.44,448.1
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2223,2204,2242,2025-10-28 15:54:33.387,2025-10-28 15:54:32.908,2025-10-28 15:54:33.866,0.9426,28.48,370.9
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2303,2284,2322,2025-10-28 15:54:35.386,2025-10-28 15:54:34.907,2025-10-28 15:54:35.868,0.9085,27.12,378.3
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2411,2392,2430,2025-10-28 15:54:38.090,2025-10-28 15:54:37.610,2025-10-28 15:54:38.569,0.93,27.9,391.2
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2661,2642,2680,2025-10-28 15:54:44.360,2025-10-28 15:54:43.881,2025-10-28 15:54:44.823,0.7463,27.98,406.5
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2795,2776,2814,2025-10-28 15:54:47.731,2025-10-28 15:54:47.248,2025-10-28 15:54:48.183,0.9259,28.07,292.0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,2901,2882,2920,2025-10-28 15:54:50.359,2025-10-28 15:54:49.876,2025-10-28 15:54:50.838,0.7605,27.95,416.5
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3049,3030,3068,2025-10-28 15:54:54.068,2025-10-28 15:54:53.588,2025-10-28 15:54:54.549,0.6728,26.47,306.4
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3131,3112,3150,2025-10-28 15:54:56.115,2025-10-28 15:54:55.635,2025-10-28 15:54:56.596,0.7962,25.87,292.0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3151,3132,3170,2025-10-28 15:54:56.611,2025-10-28 15:54:56.148,2025-10-28 15:54:57.091,0.9766,25.69,301.0
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3261,3242,3280,2025-10-28 15:54:59.378,2025-10-28 15:54:58.899,2025-10-28 15:54:59.843,0.7731,27.26,453.5
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3413,3394,3432,2025-10-28 15:55:03.186,2025-10-28 15:55:02.706,2025-10-28 15:55:03.649,0.8813,28.25,364.4
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3515,3496,3534,2025-10-28 15:55:05.769,2025-10-28 15:55:05.268,2025-10-28 15:55:06.209,0.9455,25.92,358.8
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3699,3680,3718,2025-10-28 15:55:10.336,2025-10-28 15:55:09.856,2025-10-28 15:55:10.812,0.9401,28.69,452.2
ARDG_AQUA bream150gr21cm  281025 1548002.csv,3847,3828,3866,2025-10-28 15:55:14.046,2025-10-28 15:55:13.565,2025-10-28 15:55:14.508,0.9392,26.71,350.3
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4031,4012,4050,2025-10-28 15:55:18.653,2025-10-28 15:55:18.173,2025-10-28 15:55:19.116,0.9108,28.66,372.3
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4541,4522,4560,2025-10-28 15:55:31.418,2025-10-28 15:55:30.939,2025-10-28 15:55:31.931,0.9546,27.81,390.2
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4579,4560,4598,2025-10-28 15:55:32.361,2025-10-28 15:55:31.931,2025-10-28 15:55:32.840,0.7391,25.57,324.5
ARDG_AQUA bream150gr21cm  281025 1548002.csv,4599,4580,4618,2025-10-28 15:55:32.855,2025-10-28 15:55:32.413,2025-10-28 15:55:33.336,0.949,24.69,313.9
